| Timestamp           | Temperature | Humidity | Soil Moisture | Rain | Flow (L/min) | Motor Status |
| 7/4/2025, 1:36:55 pm | 31.9°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:49 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:43 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:38 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:31 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:25 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:20 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:14 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:09 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:36:04 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:58 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:53 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:46 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:42 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:36 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:31 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:25 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:19 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:14 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:07 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:35:02 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:57 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:52 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:47 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:42 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:37 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:30 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:25 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:19 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:12 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:07 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:34:02 pm | 31.9°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:57 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:51 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:46 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:39 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:33 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:28 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:23 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:17 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:11 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:06 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:33:01 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:55 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:48 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:42 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:36 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:34 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:24 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:18 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:13 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:06 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:32:00 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:55 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:50 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:45 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:37 pm | 31.9°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:31 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:27 pm | 31.9°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:20 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:14 pm | 31.9°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:09 pm | 31.9°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:31:02 pm | 31.9°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:58 pm | 31.9°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:51 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:44 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:39 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:32 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:26 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:19 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:14 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:08 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:30:03 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:56 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:50 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:43 pm | 31.9°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:38 pm | 32°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:33 pm | 31.9°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:27 pm | 31.9°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:22 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:21 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:16 pm | 32°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:11 pm | 31.9°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:29:04 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:59 pm | 31.9°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:54 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:47 pm | 31.9°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:42 pm | 32°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:36 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:29 pm | 31.9°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:23 pm | 32°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:18 pm | 31.9°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:13 pm | 32°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:08 pm | 32°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:28:02 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:56 pm | 32°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:50 pm | 32°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:43 pm | 32°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:36 pm | 32.1°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:31 pm | 32°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:26 pm | 32.1°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:20 pm | 32.1°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:15 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:09 pm | 32°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:27:03 pm | 32°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:58 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:52 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:47 pm | 32.1°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:40 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:35 pm | 32°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:28 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:22 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:17 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:11 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:26:05 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:59 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:54 pm | 32.2°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:47 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:41 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:34 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:31 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:27 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:17 pm | 32°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:11 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:05 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:25:03 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:55 pm | 32.1°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:39 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:33 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:28 pm | 32°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:23 pm | 32.1°C      | 65%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:17 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:11 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:24:04 pm | 32.1°C      | 65%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:58 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:53 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:48 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:43 pm | 32°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:36 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:31 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:24 pm | 32.1°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:18 pm | 32.1°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:11 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:06 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:23:01 pm | 32.1°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:55 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:50 pm | 32.1°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:45 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:38 pm | 32.1°C      | 65%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:33 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:28 pm | 32.1°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:21 pm | 32.1°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:16 pm | 32.1°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:09 pm | 32.1°C      | 65%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:22:02 pm | 32.1°C      | 64.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:58 pm | 32.1°C      | 64.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:52 pm | 32.1°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:47 pm | 32.1°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:40 pm | 32.2°C      | 64.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:35 pm | 32.1°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:30 pm | 32.2°C      | 64.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:24 pm | 32.2°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:18 pm | 32.1°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:11 pm | 32.2°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:21:05 pm | 32.2°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:59 pm | 32.2°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:52 pm | 32.2°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:47 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:41 pm | 32.3°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:36 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:31 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:25 pm | 32.3°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:20 pm | 32.4°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:14 pm | 32.4°C      | 64.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:09 pm | 32.4°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:20:03 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:57 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:52 pm | 32.4°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:46 pm | 32.4°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:41 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:35 pm | 32.3°C      | 64.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:30 pm | 32.3°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:24 pm | 32.3°C      | 65%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:18 pm | 32.3°C      | 64.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:13 pm | 32.3°C      | 64.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:08 pm | 32.3°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:19:01 pm | 32.3°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:55 pm | 32.3°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:50 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:45 pm | 32.2°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:39 pm | 32.2°C      | 64.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:34 pm | 32.3°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:28 pm | 32.2°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:21 pm | 32.2°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:17 pm | 32.2°C      | 64.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:11 pm | 32.2°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:06 pm | 32.2°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:18:01 pm | 32.1°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:55 pm | 32.1°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:50 pm | 32.1°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:43 pm | 32.1°C      | 64.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:37 pm | 32.1°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:31 pm | 32°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:26 pm | 32°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:20 pm | 32.1°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:13 pm | 32°C      | 64.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:07 pm | 32°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:17:00 pm | 31.9°C      | 65%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:55 pm | 31.9°C      | 64.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:50 pm | 31.8°C      | 64.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:45 pm | 31.8°C      | 64.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:40 pm | 31.8°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:35 pm | 31.8°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:28 pm | 31.8°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:22 pm | 31.7°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:16 pm | 31.7°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:09 pm | 31.7°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:16:04 pm | 31.7°C      | 64%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:59 pm | 31.7°C      | 64.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:53 pm | 31.7°C      | 64%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:47 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:42 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:35 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:30 pm | 31.8°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:23 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:17 pm | 31.7°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:12 pm | 31.8°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:07 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:15:02 pm | 31.8°C      | 64%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:55 pm | 31.8°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:49 pm | 31.7°C      | 64%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:44 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:37 pm | 31.7°C      | 64%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:32 pm | 31.7°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:27 pm | 31.7°C      | 64.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:23 pm | 31.7°C      | 64.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:16 pm | 31.6°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:09 pm | 31.6°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:14:03 pm | 31.6°C      | 64.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:58 pm | 31.6°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:53 pm | 31.6°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:47 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:29 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:22 pm | 31.6°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:16 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:10 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:13:03 pm | 31.7°C      | 64.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:57 pm | 31.7°C      | 64.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:51 pm | 31.6°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:44 pm | 31.7°C      | 64%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:38 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:33 pm | 31.6°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:28 pm | 31.7°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:22 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:17 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:10 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:12:05 pm | 31.7°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:58 pm | 31.6°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:52 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:46 pm | 31.6°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:40 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:35 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:30 pm | 31.7°C      | 63.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:24 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:18 pm | 31.7°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:11 pm | 31.7°C      | 64.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:11:05 pm | 31.7°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
